Date,Open,High,Low,Close,Adj Close,Volume
2019-01-17,44.080002,44.080002,44.080002,44.080002,42.809902,409.0909090909091
2019-01-18,44.080002,44.080002,44.080002,44.080002,42.809902,427.27272727272725
2019-01-22,44.080002,44.080002,44.080002,44.080002,42.809902,445.4545454545455
2019-01-23,44.080002,44.080002,44.080002,44.080002,42.809902,463.6363636363636
2019-01-24,44.080002,44.080002,44.080002,44.080002,42.809902,481.81818181818187
2019-01-25,49.75,50.650002,49.75,50.650002,49.190598,500.0
2019-01-28,50.650002,50.650002,50.650002,50.650002,49.190598,492.3076923076923
2019-01-29,50.650002,50.650002,50.650002,50.650002,49.190598,484.61538461538464
2019-01-30,50.650002,50.650002,50.650002,50.650002,49.190598,476.9230769230769
2019-01-31,50.650002,50.650002,50.650002,50.650002,49.190598,469.2307692307692
2019-02-01,50.650002,50.650002,50.650002,50.650002,49.190598,461.53846153846155
2019-02-04,50.650002,50.650002,50.650002,50.650002,49.190598,453.84615384615387
2019-02-05,50.650002,50.650002,50.650002,50.650002,49.190598,446.15384615384613
2019-02-06,50.650002,50.650002,50.650002,50.650002,49.190598,438.46153846153845
2019-02-07,50.650002,50.650002,50.650002,50.650002,49.190598,430.7692307692308
2019-02-08,50.650002,50.650002,50.650002,50.650002,49.190598,423.0769230769231
2019-02-11,50.650002,50.650002,50.650002,50.650002,49.190598,415.38461538461536
2019-02-12,50.650002,50.650002,50.650002,50.650002,49.190598,407.6923076923077
2019-02-13,47.0,47.0,47.0,47.0,45.645763,400.0
2019-02-14,46.75,46.75,46.75,46.75,45.402966,200.0
2019-02-15,46.75,46.75,46.75,46.75,45.402966,200.0
2019-02-19,46.75,46.75,46.75,46.75,45.402966,200.0
2019-02-20,46.75,46.75,46.75,46.75,45.402966,200.0
2019-02-21,46.75,46.75,46.75,46.75,45.402966,200.0
2019-02-22,46.75,46.75,46.75,46.75,45.402966,200.0
2019-02-25,48.0,48.0,48.0,48.0,46.616951,200.0
2019-02-26,48.0,48.0,48.0,48.0,46.616951,200.0
2019-02-27,48.0,48.0,48.0,48.0,46.616951,200.0
2019-02-28,48.0,48.0,48.0,48.0,46.616951,200.0
2019-03-01,48.0,48.0,48.0,48.0,46.616951,200.0
2019-03-04,49.0,49.0,49.0,49.0,47.588135,200.0
2019-03-05,50.0,50.0,50.0,50.0,48.559322,100.0
2019-03-06,50.0,50.0,50.0,50.0,48.559322,107.6923076923077
2019-03-07,50.0,50.0,50.0,50.0,48.559322,115.38461538461539
2019-03-08,50.0,50.0,50.0,50.0,48.559322,123.07692307692308
2019-03-11,50.0,50.0,50.0,50.0,48.559322,130.76923076923077
2019-03-12,50.0,50.0,50.0,50.0,48.559322,138.46153846153845
2019-03-13,50.0,50.0,50.0,50.0,48.559322,146.15384615384616
2019-03-14,50.0,50.0,50.0,50.0,48.559322,153.84615384615384
2019-03-15,50.0,50.0,50.0,50.0,48.559322,161.53846153846155
2019-03-18,50.0,50.0,50.0,50.0,48.559322,169.23076923076923
2019-03-19,50.0,50.0,50.0,50.0,48.559322,176.9230769230769
2019-03-20,50.0,50.0,50.0,50.0,48.559322,184.6153846153846
2019-03-21,50.0,50.0,50.0,50.0,48.559322,192.30769230769232
2019-03-22,49.25,49.25,49.25,49.25,47.830933,200.0
2019-03-25,49.25,49.25,49.25,49.25,47.830933,238.70967741935485
2019-03-26,49.25,49.25,49.25,49.25,47.830933,277.4193548387097
2019-03-27,49.25,49.25,49.25,49.25,47.830933,316.1290322580645
2019-03-28,49.25,49.25,49.25,49.25,47.830933,354.8387096774194
2019-03-29,49.25,49.25,49.25,49.25,47.830933,393.5483870967742
2019-04-01,49.25,49.25,49.25,49.25,47.830933,432.258064516129
2019-04-02,49.25,49.25,49.25,49.25,47.830933,470.9677419354839
2019-04-03,49.25,49.25,49.25,49.25,47.830933,509.6774193548387
2019-04-04,49.25,49.25,49.25,49.25,47.830933,548.3870967741935
2019-04-05,49.25,49.25,49.25,49.25,47.830933,587.0967741935484
2019-04-08,49.25,49.25,49.25,49.25,47.830933,625.8064516129032
2019-04-09,49.25,49.25,49.25,49.25,47.830933,664.516129032258
2019-04-10,49.25,49.25,49.25,49.25,47.830933,703.2258064516129
2019-04-11,49.25,49.25,49.25,49.25,47.830933,741.9354838709678
2019-04-12,49.25,49.25,49.25,49.25,47.830933,780.6451612903226
2019-04-15,49.25,49.25,49.25,49.25,47.830933,819.3548387096774
2019-04-16,49.25,49.25,49.25,49.25,47.830933,858.0645161290323
2019-04-17,49.25,49.25,49.25,49.25,47.830933,896.7741935483871
2019-04-18,49.25,49.25,49.25,49.25,47.830933,935.483870967742
2019-04-22,49.25,49.25,49.25,49.25,47.830933,974.1935483870968
2019-04-23,49.25,49.25,49.25,49.25,47.830933,1012.9032258064516
2019-04-24,49.25,49.25,49.25,49.25,47.830933,1051.6129032258063
2019-04-25,49.25,49.25,49.25,49.25,47.830933,1090.3225806451615
2019-04-26,49.25,49.25,49.25,49.25,47.830933,1129.032258064516
2019-04-29,49.25,49.25,49.25,49.25,47.830933,1167.741935483871
2019-04-30,49.25,49.25,49.25,49.25,47.830933,1206.4516129032259
2019-05-01,49.25,49.25,49.25,49.25,47.830933,1245.1612903225807
2019-05-02,49.25,49.25,49.25,49.25,47.830933,1283.8709677419356
2019-05-03,49.25,49.25,49.25,49.25,47.830933,1322.5806451612902
2019-05-06,49.25,49.25,49.25,49.25,47.830933,1361.2903225806451
2019-05-07,56.0,56.0,55.0,55.0,53.415257,1400.0
2019-05-08,55.0,55.0,55.0,55.0,53.415257,1318.75
2019-05-09,55.0,55.0,55.0,55.0,53.415257,1237.5
2019-05-10,55.0,55.0,55.0,55.0,53.415257,1156.25
2019-05-13,55.0,55.0,55.0,55.0,53.415257,1075.0
2019-05-14,55.0,55.0,55.0,55.0,53.415257,993.75
2019-05-15,55.0,55.0,55.0,55.0,53.415257,912.5
2019-05-16,55.0,55.0,55.0,55.0,53.415257,831.25
2019-05-17,55.0,55.0,55.0,55.0,53.415257,750.0
2019-05-20,55.0,55.0,55.0,55.0,53.415257,668.75
2019-05-21,55.0,55.0,55.0,55.0,53.415257,587.5
2019-05-22,55.0,55.0,55.0,55.0,53.415257,506.25
2019-05-23,55.0,55.0,55.0,55.0,53.415257,425.0
2019-05-24,55.0,55.0,55.0,55.0,53.415257,343.75
2019-05-28,55.0,55.0,55.0,55.0,53.415257,262.5
2019-05-29,55.0,55.0,55.0,55.0,53.415257,181.25
2019-05-30,54.900002,54.900002,54.900002,54.900002,53.318138,100.0
2019-05-31,54.900002,54.900002,54.900002,54.900002,53.318138,200.0
2019-06-03,54.900002,54.900002,54.900002,54.900002,53.318138,300.0
2019-06-04,54.0,54.0,54.0,54.0,52.444069,400.0
2019-06-05,55.75,55.75,55.5,55.5,53.900848,300.0
2019-06-06,55.5,55.5,55.5,55.5,53.900848,400.0
2019-06-07,58.0,58.799999,58.0,58.799999,57.105762,500.0
2019-06-10,61.5,61.5,61.0,61.0,59.242374,1800.0
2019-06-11,61.0,61.0,61.0,61.0,59.242374,1050.0
2019-06-12,57.0,57.0,57.0,57.0,55.357628,300.0
2019-06-13,55.799999,56.0,55.5,55.5,53.900848,700.0
2019-06-14,55.5,55.5,55.5,55.5,53.900848,400.0
2019-06-17,54.299999,54.299999,54.299999,54.299999,52.735424,100.0
2019-06-18,54.5,54.5,54.299999,54.299999,52.735424,400.0
2019-06-19,54.689999,54.689999,54.689999,54.689999,53.114185,100.0
2019-06-20,54.689999,54.689999,54.689999,54.689999,53.114185,100.0
2019-06-21,54.689999,54.689999,54.689999,54.689999,53.114185,100.0
2019-06-24,54.689999,54.689999,54.689999,54.689999,53.114185,100.0
2019-06-25,54.689999,54.689999,54.689999,54.689999,53.114185,100.0
2019-06-26,54.689999,54.689999,54.689999,54.689999,53.114185,100.0
2019-06-27,54.689999,54.689999,54.689999,54.689999,53.114185,100.0
2019-06-28,58.0,58.0,58.0,58.0,56.328815,100.0
2019-07-01,58.0,58.0,58.0,58.0,56.328815,133.33333333333334
2019-07-02,58.0,58.0,58.0,58.0,56.328815,166.66666666666669
2019-07-03,57.299999,57.299999,57.299999,57.299999,55.648983,200.0
2019-07-05,57.299999,57.299999,57.299999,57.299999,55.648983,197.43589743589743
2019-07-08,57.299999,57.299999,57.299999,57.299999,55.648983,194.87179487179486
2019-07-09,57.299999,57.299999,57.299999,57.299999,55.648983,192.30769230769232
2019-07-10,57.299999,57.299999,57.299999,57.299999,55.648983,189.74358974358975
2019-07-11,57.299999,57.299999,57.299999,57.299999,55.648983,187.17948717948718
2019-07-12,57.299999,57.299999,57.299999,57.299999,55.648983,184.6153846153846
2019-07-15,57.299999,57.299999,57.299999,57.299999,55.648983,182.05128205128204
2019-07-16,57.299999,57.299999,57.299999,57.299999,55.648983,179.48717948717947
2019-07-17,57.299999,57.299999,57.299999,57.299999,55.648983,176.9230769230769
2019-07-18,57.299999,57.299999,57.299999,57.299999,55.648983,174.35897435897436
2019-07-19,57.299999,57.299999,57.299999,57.299999,55.648983,171.7948717948718
2019-07-22,57.299999,57.299999,57.299999,57.299999,55.648983,169.23076923076923
2019-07-23,57.299999,57.299999,57.299999,57.299999,55.648983,166.66666666666666
2019-07-24,57.299999,57.299999,57.299999,57.299999,55.648983,164.1025641025641
2019-07-25,57.299999,57.299999,57.299999,57.299999,55.648983,161.53846153846155
2019-07-26,57.299999,57.299999,57.299999,57.299999,55.648983,158.97435897435898
2019-07-29,57.299999,57.299999,57.299999,57.299999,55.648983,156.4102564102564
2019-07-30,57.299999,57.299999,57.299999,57.299999,55.648983,153.84615384615384
2019-07-31,57.299999,57.299999,57.299999,57.299999,55.648983,151.28205128205127
2019-08-01,57.299999,57.299999,57.299999,57.299999,55.648983,148.71794871794873
2019-08-02,57.299999,57.299999,57.299999,57.299999,55.648983,146.15384615384613
2019-08-05,57.299999,57.299999,57.299999,57.299999,55.648983,143.5897435897436
2019-08-06,57.299999,57.299999,57.299999,57.299999,55.648983,141.02564102564102
2019-08-07,57.299999,57.299999,57.299999,57.299999,55.648983,138.46153846153845
2019-08-08,57.299999,57.299999,57.299999,57.299999,55.648983,135.8974358974359
2019-08-09,57.299999,57.299999,57.299999,57.299999,55.648983,133.33333333333331
2019-08-12,57.299999,57.299999,57.299999,57.299999,55.648983,130.76923076923077
2019-08-13,57.299999,57.299999,57.299999,57.299999,55.648983,128.2051282051282
2019-08-14,57.299999,57.299999,57.299999,57.299999,55.648983,125.64102564102564
2019-08-15,57.299999,57.299999,57.299999,57.299999,55.648983,123.07692307692307
2019-08-16,57.299999,57.299999,57.299999,57.299999,55.648983,120.51282051282051
2019-08-19,57.299999,57.299999,57.299999,57.299999,55.648983,117.94871794871794
2019-08-20,57.299999,57.299999,57.299999,57.299999,55.648983,115.38461538461537
2019-08-21,57.299999,57.299999,57.299999,57.299999,55.648983,112.82051282051282
2019-08-22,57.299999,57.299999,57.299999,57.299999,55.648983,110.25641025641025
2019-08-23,57.299999,57.299999,57.299999,57.299999,55.648983,107.69230769230768
2019-08-26,57.299999,57.299999,57.299999,57.299999,55.648983,105.12820512820512
2019-08-27,57.299999,57.299999,57.299999,57.299999,55.648983,102.56410256410255
2019-08-28,62.0,62.0,62.0,62.0,60.213562,100.0
2019-08-29,63.0,63.0,63.0,63.0,61.184746,300.0
2019-08-30,64.400002,64.400002,64.400002,64.400002,62.544411,1100.0
2019-09-03,63.5,63.5,63.5,63.5,61.670341,300.0
2019-09-04,63.5,63.5,63.5,63.5,61.670341,275.0
2019-09-05,63.5,63.5,63.5,63.5,61.670341,250.0
2019-09-06,63.5,63.5,63.5,63.5,61.670341,225.0
2019-09-09,65.900002,65.900002,65.900002,65.900002,64.00119,200.0
2019-09-10,65.900002,65.900002,65.900002,65.900002,64.00119,250.0
2019-09-11,66.0,66.0,66.0,66.0,64.098305,300.0
2019-09-12,65.0,65.0,65.0,65.0,63.127121,100.0
2019-09-13,65.0,65.0,65.0,65.0,63.127121,150.0
2019-09-16,64.5,64.5,63.5,63.5,61.670341,200.0
2019-09-17,63.5,63.5,63.5,63.5,61.670341,200.0
2019-09-18,63.299999,63.299999,63.299999,63.299999,61.476101,200.0
2019-09-19,63.299999,63.299999,63.299999,63.299999,61.476101,220.0
2019-09-20,63.299999,63.299999,63.299999,63.299999,61.476101,240.0
2019-09-23,63.299999,63.299999,63.299999,63.299999,61.476101,260.0
2019-09-24,63.299999,63.299999,63.299999,63.299999,61.476101,280.0
2019-09-25,63.299999,63.299999,63.299999,63.299999,61.476101,300.0
2019-09-26,63.299999,63.299999,63.299999,63.299999,61.476101,320.0
2019-09-27,63.299999,63.299999,63.299999,63.299999,61.476101,340.0
2019-09-30,63.299999,63.299999,63.299999,63.299999,61.476101,360.0
2019-10-01,63.299999,63.299999,63.299999,63.299999,61.476101,380.0
2019-10-02,60.0,60.0,60.0,60.0,58.271187,400.0
2019-10-03,60.0,60.0,60.0,60.0,58.271187,383.3333333333333
2019-10-04,60.0,60.0,60.0,60.0,58.271187,366.6666666666667
2019-10-07,60.0,60.0,60.0,60.0,58.271187,350.0
2019-10-08,60.0,60.0,60.0,60.0,58.271187,333.3333333333333
2019-10-09,60.0,60.0,60.0,60.0,58.271187,316.66666666666663
2019-10-10,59.5,59.5,59.5,59.5,57.785595,300.0
2019-10-11,59.5,59.5,59.5,59.5,57.785595,280.0
2019-10-14,59.5,59.5,59.5,59.5,57.785595,260.0
2019-10-15,59.5,59.5,59.5,59.5,57.785595,240.0
2019-10-16,59.5,59.5,59.5,59.5,57.785595,220.0
2019-10-17,61.5,61.5,61.5,61.5,59.727966,200.0
2019-10-18,61.5,61.5,61.5,61.5,59.727966,260.0
2019-10-21,61.5,61.5,61.5,61.5,59.727966,320.0
2019-10-22,61.5,61.5,61.5,61.5,59.727966,380.0
2019-10-23,61.5,61.5,61.5,61.5,59.727966,440.0
2019-10-24,64.0,64.0,63.0,63.0,61.184746,500.0
2019-10-25,63.0,63.0,63.0,63.0,61.184746,400.0
2019-10-28,63.0,63.0,63.0,63.0,61.184746,300.0
2019-10-29,63.0,63.0,63.0,63.0,61.184746,200.0
2019-10-30,67.75,67.75,67.75,67.75,65.797882,100.0
2019-10-31,67.75,67.75,67.75,67.75,65.797882,300.0
2019-11-01,67.800003,67.800003,67.699997,67.699997,65.749321,500.0
2019-11-04,69.0,69.0,69.0,69.0,67.011864,400.0
2019-11-05,69.0,69.0,69.0,69.0,67.011864,400.0
2019-11-06,69.0,69.0,69.0,69.0,67.011864,400.0
2019-11-07,69.0,69.0,69.0,69.0,67.011864,400.0
2019-11-08,69.0,69.0,69.0,69.0,67.011864,400.0
2019-11-11,69.0,69.0,69.0,69.0,67.011864,400.0
2019-11-12,69.0,69.0,69.0,69.0,67.011864,400.0
2019-11-13,69.0,69.0,69.0,69.0,67.011864,400.0
2019-11-14,69.0,69.0,69.0,69.0,67.011864,400.0
2019-11-15,69.0,69.0,69.0,69.0,67.011864,400.0
2019-11-18,67.75,67.75,67.75,67.75,65.797882,400.0
2019-11-19,67.25,67.25,67.25,67.25,65.312286,1000.0
2019-11-20,67.25,67.25,67.25,67.25,65.312286,950.0
2019-11-21,67.25,67.25,67.25,67.25,65.312286,900.0
2019-11-22,67.25,67.25,67.25,67.25,65.312286,850.0
2019-11-25,67.25,67.25,67.25,67.25,65.312286,800.0
2019-11-26,67.25,67.25,67.25,67.25,65.312286,750.0
2019-11-27,67.25,67.25,67.25,67.25,65.312286,700.0
2019-11-29,67.25,67.25,67.25,67.25,65.312286,650.0
2019-12-02,67.25,67.25,67.25,67.25,65.312286,600.0
2019-12-03,67.25,67.25,67.25,67.25,65.312286,550.0
2019-12-04,67.25,67.25,67.25,67.25,65.312286,500.0
2019-12-05,67.25,67.25,67.25,67.25,65.312286,450.0
2019-12-06,67.25,67.25,67.25,67.25,65.312286,400.0
2019-12-09,67.25,67.25,67.25,67.25,65.312286,350.0
2019-12-10,67.25,67.25,67.25,67.25,65.312286,300.0
2019-12-11,67.25,67.25,67.25,67.25,65.312286,250.0
2019-12-12,68.0,68.0,68.0,68.0,66.04068,200.0
2019-12-13,68.0,68.0,68.0,68.0,66.04068,175.0
2019-12-16,68.0,68.0,68.0,68.0,66.04068,150.0
2019-12-17,68.0,68.0,68.0,68.0,66.04068,125.0
2019-12-18,70.800003,70.800003,70.800003,70.800003,68.760002,100.0
2019-12-19,70.800003,70.800003,70.800003,70.800003,68.760002,133.33333333333334
2019-12-20,70.800003,70.800003,70.800003,70.800003,68.760002,166.66666666666669
2019-12-23,70.800003,70.800003,70.800003,70.800003,68.760002,200.0
2019-12-24,70.800003,70.800003,70.800003,70.800003,68.760002,233.33333333333334
2019-12-26,70.800003,70.800003,70.800003,70.800003,68.760002,266.6666666666667
2019-12-27,73.0,73.0,73.0,73.0,70.896614,300.0
2019-12-30,73.0,73.0,73.0,73.0,70.896614,300.0
2019-12-31,73.0,73.0,73.0,73.0,70.896614,300.0
2020-01-02,73.0,73.0,73.0,73.0,70.896614,300.0
2020-01-03,77.0,77.0,77.0,77.0,74.781357,300.0
2020-01-06,77.209999,77.209999,77.209999,77.209999,74.985306,400.0
2020-01-07,74.849998,74.849998,74.849998,74.849998,72.693306,200.0
2020-01-08,75.0,75.0,74.720001,74.720001,72.567055,800.0
2020-01-09,74.720001,74.720001,74.720001,74.720001,72.567055,1180.0
2020-01-10,74.720001,74.720001,74.720001,74.720001,72.567055,1560.0
2020-01-13,74.720001,74.720001,74.720001,74.720001,72.567055,1940.0
2020-01-14,74.720001,74.720001,74.720001,74.720001,72.567055,2320.0
2020-01-15,74.849998,74.849998,74.487,74.487,72.340767,2700.0
2020-01-16,73.75,73.75,73.75,73.75,71.625,100.0
2020-01-17,73.75,73.75,73.75,73.75,71.625,266.66666666666663
2020-01-21,73.75,73.75,73.75,73.75,71.625,433.3333333333333
2020-01-22,72.400002,72.400002,72.400002,72.400002,70.313904,600.0
2020-01-23,70.5,70.5,70.5,70.5,68.468643,1600.0
2020-01-24,70.5,70.5,70.5,70.5,68.468643,1512.5
2020-01-27,70.5,70.5,70.5,70.5,68.468643,1425.0
2020-01-28,70.5,70.5,70.5,70.5,68.468643,1337.5
2020-01-29,70.5,70.5,70.5,70.5,68.468643,1250.0
2020-01-30,70.5,70.5,70.5,70.5,68.468643,1162.5
2020-01-31,70.5,70.5,70.5,70.5,68.468643,1075.0
2020-02-03,70.5,70.5,70.5,70.5,68.468643,987.5
2020-02-04,70.5,70.5,70.5,70.5,68.468643,900.0
2020-02-05,70.5,70.5,70.5,70.5,68.468643,812.5
2020-02-06,70.5,70.5,70.5,70.5,68.468643,725.0
2020-02-07,70.5,70.5,70.5,70.5,68.468643,637.5
2020-02-10,70.5,70.5,70.5,70.5,68.468643,550.0
2020-02-11,70.5,70.5,70.5,70.5,68.468643,462.5
2020-02-12,70.5,70.5,70.5,70.5,68.468643,375.0
2020-02-13,70.5,70.5,70.5,70.5,68.468643,287.5
2020-02-14,83.0,86.0,83.0,86.0,83.522034,200.0
2020-02-18,84.099998,84.099998,84.099998,84.099998,81.676781,200.0
2020-02-19,84.099998,84.099998,84.099998,84.099998,81.676781,175.0
2020-02-20,84.099998,84.099998,84.099998,84.099998,81.676781,150.0
2020-02-21,84.099998,84.099998,84.099998,84.099998,81.676781,125.0
2020-02-24,79.839996,79.839996,79.839996,79.839996,77.53952,100.0
2020-02-25,80.0,80.0,80.0,80.0,77.694916,100.0
2020-02-26,80.0,80.0,80.0,80.0,77.694916,100.0
2020-02-27,80.0,80.0,80.0,80.0,77.694916,100.0
2020-02-28,80.0,80.0,80.0,80.0,77.694916,100.0
2020-03-02,80.0,80.0,80.0,80.0,77.694916,100.0
2020-03-03,80.0,80.0,80.0,80.0,77.694916,100.0
2020-03-04,78.0,78.0,78.0,78.0,75.752541,100.0
2020-03-05,78.0,78.0,78.0,78.0,75.752541,550.0
2020-03-06,77.533997,77.533997,77.533997,77.533997,75.299965,1000.0
2020-03-09,77.533997,77.533997,77.533997,77.533997,75.299965,850.0
2020-03-10,71.0,71.0,69.0,69.0,67.011864,700.0
2020-03-11,69.0,69.0,69.0,69.0,67.011864,450.0
2020-03-12,58.0,58.0,58.0,58.0,56.328815,200.0
2020-03-13,63.014,63.014,63.014,63.014,61.198345,1000.0
2020-03-16,60.606998,64.490997,60.450001,64.490997,62.632782,400.0
2020-03-17,64.490997,64.490997,64.490997,64.490997,62.632782,325.0
2020-03-18,64.490997,64.490997,64.490997,64.490997,62.632782,250.0
2020-03-19,64.490997,64.490997,64.490997,64.490997,62.632782,175.0
2020-03-20,64.25,64.25,64.25,64.25,62.398731,100.0
2020-03-23,64.25,64.25,64.25,64.25,62.398731,150.0
2020-03-24,62.0,62.0,62.0,62.0,60.213562,200.0
2020-03-25,62.0,62.0,62.0,62.0,60.213562,150.0
2020-03-26,60.0,60.0,60.0,60.0,58.271187,100.0
2020-03-27,60.0,60.0,60.0,60.0,58.271187,100.0
2020-03-30,60.0,60.0,60.0,60.0,58.271187,100.0
2020-03-31,60.0,60.0,60.0,60.0,58.271187,100.0
2020-04-01,60.0,60.0,60.0,60.0,58.271187,100.0
2020-04-02,60.0,60.0,60.0,60.0,58.271187,100.0
2020-04-03,60.0,60.0,60.0,60.0,58.271187,100.0
2020-04-06,60.0,60.0,60.0,60.0,58.271187,100.0
2020-04-07,60.0,60.0,60.0,60.0,58.271187,100.0
2020-04-08,60.0,60.0,60.0,60.0,58.271187,100.0
2020-04-09,60.0,60.0,60.0,60.0,58.271187,100.0
2020-04-13,60.0,60.0,60.0,60.0,58.271187,100.0
2020-04-14,60.0,60.0,60.0,60.0,58.271187,100.0
2020-04-15,60.0,60.0,60.0,60.0,58.271187,100.0
2020-04-16,60.0,60.0,60.0,60.0,58.271187,100.0
2020-04-17,60.0,60.0,60.0,60.0,58.271187,100.0
2020-04-20,82.0,82.0,82.0,82.0,79.637291,100.0
2020-04-21,82.0,82.0,82.0,82.0,79.637291,100.0
2020-04-22,82.0,82.0,82.0,82.0,79.637291,100.0
2020-04-23,82.0,82.0,82.0,82.0,79.637291,100.0
2020-04-24,82.0,82.0,82.0,82.0,79.637291,100.0
2020-04-27,82.0,82.0,82.0,82.0,79.637291,100.0
2020-04-28,82.0,82.0,82.0,82.0,79.637291,100.0
2020-04-29,82.0,82.0,82.0,82.0,79.637291,100.0
2020-04-30,82.0,82.0,82.0,82.0,79.637291,100.0
2020-05-01,82.0,82.0,82.0,82.0,79.637291,100.0
2020-05-04,82.0,82.0,82.0,82.0,79.637291,109.0909090909091
2020-05-05,82.0,82.0,82.0,82.0,79.637291,118.18181818181819
2020-05-06,82.0,82.0,82.0,82.0,79.637291,127.27272727272728
2020-05-07,82.0,82.0,82.0,82.0,79.637291,136.36363636363637
2020-05-08,82.0,82.0,82.0,82.0,79.637291,145.45454545454547
2020-05-11,82.0,82.0,82.0,82.0,79.637291,154.54545454545456
2020-05-12,82.0,82.0,82.0,82.0,79.637291,163.63636363636363
2020-05-13,82.0,82.0,82.0,82.0,79.637291,172.72727272727275
2020-05-14,82.0,82.0,82.0,82.0,79.637291,181.8181818181818
2020-05-15,82.0,82.0,82.0,82.0,79.637291,190.90909090909093
2020-05-18,90.0,90.0,90.0,90.0,87.406784,200.0
2020-05-19,91.606003,91.606003,91.606003,91.606003,88.966507,300.0
2020-05-20,91.606003,91.606003,91.606003,91.606003,88.966507,350.0
2020-05-21,91.606003,91.606003,91.606003,91.606003,88.966507,400.0
2020-05-22,91.606003,91.606003,91.606003,91.606003,88.966507,450.0
2020-05-26,100.75,100.800003,100.75,100.800003,97.895599,500.0
2020-05-27,96.5,96.5,96.5,96.5,93.71949,200.0
2020-05-28,98.080002,98.080002,98.080002,98.080002,95.253967,500.0
2020-05-29,98.080002,98.080002,98.080002,98.080002,95.253967,472.72727272727275
2020-06-01,98.080002,98.080002,98.080002,98.080002,95.253967,445.45454545454544
2020-06-02,98.080002,98.080002,98.080002,98.080002,95.253967,418.1818181818182
2020-06-03,98.080002,98.080002,98.080002,98.080002,95.253967,390.9090909090909
2020-06-04,98.080002,98.080002,98.080002,98.080002,95.253967,363.6363636363636
2020-06-05,98.080002,98.080002,98.080002,98.080002,95.253967,336.3636363636364
2020-06-08,98.080002,98.080002,98.080002,98.080002,95.253967,309.0909090909091
2020-06-09,98.080002,98.080002,98.080002,98.080002,95.253967,281.8181818181818
2020-06-10,98.080002,98.080002,98.080002,98.080002,95.253967,254.54545454545453
2020-06-11,98.080002,98.080002,98.080002,98.080002,95.253967,227.27272727272725
2020-06-12,100.0,100.0,100.0,100.0,97.118645,200.0
2020-06-15,95.849998,95.849998,95.849998,95.849998,93.088219,100.0
2020-06-16,95.849998,95.849998,95.849998,95.849998,93.088219,116.66666666666667
2020-06-17,95.849998,95.849998,95.849998,95.849998,93.088219,133.33333333333334
2020-06-18,95.849998,95.849998,95.849998,95.849998,93.088219,150.0
2020-06-19,95.849998,95.849998,95.849998,95.849998,93.088219,166.66666666666669
2020-06-22,95.849998,95.849998,95.849998,95.849998,93.088219,183.33333333333334
2020-06-23,102.598999,102.598999,102.598999,102.598999,99.642761,200.0
2020-06-24,102.598999,102.598999,102.598999,102.598999,99.642761,187.5
2020-06-25,102.598999,102.598999,102.598999,102.598999,99.642761,175.0
2020-06-26,102.598999,102.598999,102.598999,102.598999,99.642761,162.5
2020-06-29,102.598999,102.598999,102.598999,102.598999,99.642761,150.0
2020-06-30,102.598999,102.598999,102.598999,102.598999,99.642761,137.5
2020-07-01,102.598999,102.598999,102.598999,102.598999,99.642761,125.0
2020-07-02,102.598999,102.598999,102.598999,102.598999,99.642761,112.5
2020-07-06,102.0,102.0,102.0,102.0,99.06102,100.0
2020-07-07,102.0,102.0,102.0,102.0,99.06102,100.0
2020-07-08,102.0,102.0,102.0,102.0,99.06102,100.0
2020-07-09,102.0,102.0,102.0,102.0,99.06102,100.0
2020-07-10,102.0,102.0,102.0,102.0,99.06102,100.0
2020-07-13,102.0,102.0,102.0,102.0,99.06102,100.0
2020-07-14,102.0,102.0,102.0,102.0,99.06102,100.0
2020-07-15,102.0,102.0,102.0,102.0,99.06102,100.0
2020-07-16,102.0,102.0,102.0,102.0,99.06102,100.0
2020-07-17,102.0,102.0,102.0,102.0,99.06102,100.0
2020-07-20,102.0,102.0,102.0,102.0,99.06102,100.0
2020-07-21,102.0,102.0,102.0,102.0,99.06102,100.0
2020-07-22,102.0,102.0,102.0,102.0,99.06102,100.0
2020-07-23,102.0,102.0,102.0,102.0,99.06102,100.0
2020-07-24,102.0,102.0,102.0,102.0,99.06102,100.0
2020-07-27,102.0,102.0,102.0,102.0,99.06102,100.0
2020-07-28,102.0,102.0,102.0,102.0,99.06102,100.0
2020-07-29,102.0,102.0,102.0,102.0,99.06102,100.0
2020-07-30,102.0,102.0,102.0,102.0,99.06102,100.0
2020-07-31,102.0,102.0,102.0,102.0,99.06102,100.0
2020-08-03,102.0,102.0,102.0,102.0,99.06102,100.0
2020-08-04,102.0,102.0,102.0,102.0,99.06102,100.0
2020-08-05,102.0,102.0,102.0,102.0,99.06102,100.0
2020-08-06,102.0,102.0,102.0,102.0,99.06102,100.0
2020-08-07,102.0,102.0,102.0,102.0,99.06102,100.0
2020-08-10,102.0,102.0,102.0,102.0,99.06102,100.0
2020-08-11,110.094002,110.094002,110.094002,110.094002,106.921806,100.0
2020-08-12,113.0,113.0,113.0,113.0,109.744072,100.0
2020-08-13,113.0,113.0,113.0,113.0,109.744072,300.0
2020-08-14,112.0,112.0,112.0,112.0,108.772881,500.0
2020-08-17,112.0,112.0,112.0,112.0,108.772881,500.0
2020-08-18,112.0,112.0,112.0,112.0,108.772881,500.0
2020-08-19,112.0,112.0,112.0,112.0,108.772881,500.0
2020-08-20,112.0,112.0,112.0,112.0,108.772881,500.0
